"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,0.000,68.480,1450.000000,-0.052387,-0.000535,0.000000
14 Mar 2023 04:01:00.000,-3.140,68.448,1450.063700,-0.052384,-0.000524,0.002123
14 Mar 2023 04:02:00.000,-6.279,68.417,1450.254033,-0.052378,-0.000491,0.004221
14 Mar 2023 04:03:00.000,-9.418,68.389,1450.568701,-0.052368,-0.000436,0.006268
14 Mar 2023 04:04:00.000,-12.557,68.364,1451.003912,-0.052353,-0.000356,0.008240
14 Mar 2023 04:05:00.000,-15.694,68.345,1451.554419,-0.052335,-0.000250,0.010112
14 Mar 2023 04:06:00.000,-18.830,68.334,1452.213591,-0.052312,-0.000116,0.011862
14 Mar 2023 04:07:00.000,-21.965,68.331,1452.973491,-0.052286,0.000051,0.013469
14 Mar 2023 04:08:00.000,-25.098,68.340,1453.824977,-0.052256,0.000256,0.014915
14 Mar 2023 04:09:00.000,-28.229,68.362,1454.757816,-0.052222,0.000504,0.016181
14 Mar 2023 04:10:00.000,-31.358,68.400,1455.760804,-0.052185,0.000803,0.017253
14 Mar 2023 04:11:00.000,-34.484,68.458,1456.821911,-0.052144,0.001165,0.018119
14 Mar 2023 04:12:00.000,-37.608,68.540,1457.928420,-0.052099,0.001604,0.018767
14 Mar 2023 04:13:00.000,-40.730,68.651,1459.067087,-0.052050,0.002137,0.019191
14 Mar 2023 04:14:00.000,-43.848,68.798,1460.224301,-0.051996,0.002790,0.019385
14 Mar 2023 04:15:00.000,-46.963,68.988,1461.386242,-0.051937,0.003598,0.019348
14 Mar 2023 04:16:00.000,-50.074,69.232,1462.539054,-0.051871,0.004610,0.019081
14 Mar 2023 04:17:00.000,-53.180,69.545,1463.669006,-0.051796,0.005895,0.018586
14 Mar 2023 04:18:00.000,-56.282,69.945,1464.762654,-0.051709,0.007556,0.017871
14 Mar 2023 04:19:00.000,-59.379,70.460,1465.807003,-0.051605,0.009751,0.016943
